Mont Vinaigrier
26.608109375903588;0
23.83264895848707;9.946004942417288
21.130921189050976;19.67409857225062
18.4552369866646;29.958670526819333
16.704036527320095;39.61068824002658
16.288693417800875;49.69491427925102
16.89928043473945;60.068488159492205
15.925097892688822;70.05097781644288
11.680651462949593;79.64667995607056
5.999768271390693;90
7.444254028338115;99.32359177813802
4.375395692965016;110.22485943116807
11.328458126191286;119.81416273779871
15.743140789494037;129.85723544211578
16.604439614520356;139.6062978506419
15.802582936495313;149.65675111576044
16.38450494442374;160.2157212959906
18.38265480529496;169.91183021661
20.896014830630996;180
23.94297529499677;189.9000201831539
26.805144808502682;200.1660945497091
29.097028874300896;210.09855445618874
30.843753986912663;220.01758040962417
31.718510605222427;229.98823715903336
31.59708046477651;240.17992743452623
31.09199697956394;249.8765489222571
31.696269937419153;259.8753283446022
33.440222459464934;270
34.07084843382863;279.98626040160485
33.32147734020495;289.95035672294415
31.959017348350645;300.1413855520753
31.317169131287017;310.0927001577119
31.718510605222423;319.98823715903336
31.805945079828167;329.9314171781375
30.699581627881397;340.05242573990955
29.081589405448618;349.85218165335675
