Saint-Raphaël - Pic de l'Ours
46.03810264267736;0
47.11960700557192;9.995456133987645
46.50583021031201;19.889547200234134
47.3942493994393;29.9315118405078
49.37532930297409;39.88485486940048
50.36562141013626;49.72798781884221
49.91420696186781;59.59657552549417
48.837756135468865;69.98123960621604
47.11960700557192;80.00454386601234
45.14023703430918;90
43.634981314320115;99.84582236785259
40.20029141659806;109.87504218471814
32.426342395289886;119.78367328797701
29.99317938845055;129.97853895779815
27.94720989533517;139.86994171628112
25.03184092302835;150.0049203828602
27.98802975628149;160.07866787951463
36.904470309437826;170.0398596916272
40.29176274912098;180
42.04352508823821;190.21826432157997
43.26863672428581;199.92281635174984
45.234874281579636;210.19162296095757
46.432668512925034;220.03025927188972
47.46695256928215;230.16694891966773
46.748200968096825;240.119987398157
44.634058022777296;249.97791676335524
43.104293871483335;260.03305321578307
44.421944547614615;270
45.46570097799564;279.90418321297386
43.16160714099842;290.22485943116806
40.0903330302126;300.3112132266816
41.46619726185567;309.9626314979685
43.12168069401076;320.0131137550358
42.24933244847347;329.98626665354493
40.093115432990196;339.80019337856584
41.2735252768764;350.0919628972416
