Dataset 1 (2)
33.85605835354239;0
33.379798577959484;9.921658541685686
32.82155022078451;20.112588289075475
32.03781006066388;29.865250404549556
32.04349337369814;40.05403345289585
31.420376355782977;49.76364169072618
30.68177541102719;60.07913397496114
29.362613925749248;69.89021318654879
28.770737775873855;80.00454386601236
28.984787838625145;90
28.87735128443748;99.958070598461
27.88353320528655;109.56378361958267
26.022529195426145;119.77453749486996
25.917288417912822;129.55966796899452
26.735499792061738;139.77730631710983
26.949190784416206;150.02605133976397
26.828542503745915;159.87821101843645
25.47858969339256;169.9354317927481
24.763020059030193;180
25.052365801138073;190.238197666513
26.347545831547418;200.00328109131735
28.11773928348703;210.12904264414195
30.04755070733938;220.01758040962417
31.516513985520824;230.1691662199922
32.95086179461879;240.3955492539951
33.468890884296755;250.09625046269218
33.37979857795949;260.0783414583143
32.66530333878484;270
31.975226775657006;280.16569487954274
32.82155022078451;290.1125882890754
33.595704813903204;300.0432941169371
33.58189071528742;310.0189180646916
32.583923962401144;319.9989643201457
32.33346769025252;329.9927335370246
33.36712707888961;340.0328133941985
33.788160090262906;350.3864221256264
